tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gen_intent
1253,BrandHelp,False,Tue Apr 09 07:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^JS,1254,1252,app_website_technical
1254,cust_1345,True,Tue Apr 09 07:25:00 +0000 2024,"DMd you, order # is 665892",1255,1253,app_website_technical
1255,BrandHelp,False,Tue Apr 09 07:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^JS",,1254,app_website_technical
1256,cust_1346,True,Fri Jul 12 03:00:00 +0000 2024,why is there a charge on my card from BrandHelp i don't recognize? order #989173?,1257,,billing_charge_dispute
1257,BrandHelp,False,Fri Jul 12 03:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,1258,1256,billing_charge_dispute
1258,cust_1346,True,Fri Jul 12 03:25:00 +0000 2024,"DMd you, order # is 989173",1259,1257,billing_charge_dispute
1259,BrandHelp,False,Fri Jul 12 03:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $109.93, you should see it in 3-5 business days. ^KM",,1258,billing_charge_dispute
1260,cust_1347,True,Tue Jun 25 18:00:00 +0000 2024,"hi @BrandHelp can u help me start a return for order #329448, wrong size 🙄",1261,,refund_return
1261,BrandHelp,False,Tue Jun 25 18:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^AR",,1260,refund_return
1262,cust_1348,True,Wed Apr 03 08:00:00 +0000 2024,"@BrandHelp just a generally bad experience today, thinking of switching brands",1263,,general_complaint_other
1263,BrandHelp,False,Wed Apr 03 08:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",,1262,general_complaint_other
1264,cust_1349,True,Tue Jun 25 08:00:00 +0000 2024,"@BrandHelp unauthorized charge on my account, did not place order #494956",1265,,billing_charge_dispute
1265,BrandHelp,False,Tue Jun 25 08:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,1266,1264,billing_charge_dispute
1266,cust_1349,True,Tue Jun 25 08:25:00 +0000 2024,"DMd you, order # is 494956",1267,1265,billing_charge_dispute
1267,BrandHelp,False,Tue Jun 25 08:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $81.51, you should see it in 3-5 business days. ^KM",,1266,billing_charge_dispute
1268,cust_1350,True,Mon Jun 24 15:00:00 +0000 2024,@BrandHelp app keeps crashing every time i open the checkout page 😤,1269,,app_website_technical
1269,BrandHelp,False,Mon Jun 24 15:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,1270,1268,app_website_technical
1270,cust_1350,True,Mon Jun 24 15:25:00 +0000 2024,"DMd you, order # is 610511",1271,1269,app_website_technical
1271,BrandHelp,False,Mon Jun 24 15:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^KM",,1270,app_website_technical
1272,cust_1351,True,Wed Jun 12 12:00:00 +0000 2024,why is there a charge on my card from BrandHelp i don't recognize? order #956639? ??,1273,,billing_charge_dispute
1273,BrandHelp,False,Wed Jun 12 12:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^KM",1274,1272,billing_charge_dispute
1274,cust_1351,True,Wed Jun 12 12:25:00 +0000 2024,"DMd you, order # is 956639",1275,1273,billing_charge_dispute
1275,BrandHelp,False,Wed Jun 12 12:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $97.52, you should see it in 3-5 business days. ^KM",,1274,billing_charge_dispute
1276,cust_1351,True,Wed Jun 12 14:00:00 +0000 2024,"@BrandHelp this is fraud, someone used my card without permission for order #956639, calling my bank and lawyer",,,billing_charge_dispute
1277,cust_1352,True,Sat May 18 09:00:00 +0000 2024,hey BrandHelp my order #700067 still hasn't shipped its been 5 days??,1278,,order_status_delivery
1278,BrandHelp,False,Sat May 18 09:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^JS",1279,1277,order_status_delivery
1279,cust_1352,True,Sat May 18 09:25:00 +0000 2024,"DMd you, order # is 700067",1280,1278,order_status_delivery
1280,BrandHelp,False,Sat May 18 09:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,1279,order_status_delivery
1281,cust_1353,True,Fri Mar 15 21:00:00 +0000 2024,how do i return order #189913 to BrandHelp? never used the product,1282,,refund_return
1282,BrandHelp,False,Fri Mar 15 21:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,,1281,refund_return
1283,cust_1354,True,Mon Jul 22 14:00:00 +0000 2024,"@BrandHelp website won't load past the cart page, tried 3 browsers",1284,,app_website_technical
1284,BrandHelp,False,Mon Jul 22 14:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,1285,1283,app_website_technical
1285,cust_1354,True,Mon Jul 22 14:25:00 +0000 2024,"DMd you, order # is 290719",1286,1284,app_website_technical
1286,BrandHelp,False,Mon Jul 22 14:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^KM",,1285,app_website_technical
1287,cust_1355,True,Tue Jul 23 17:00:00 +0000 2024,@BrandHelp any update on order #648102? its been stuck in transit forever,1288,,order_status_delivery
1288,BrandHelp,False,Tue Jul 23 17:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",1289,1287,order_status_delivery
1289,cust_1355,True,Tue Jul 23 17:25:00 +0000 2024,"DMd you, order # is 648102",1290,1288,order_status_delivery
1290,BrandHelp,False,Tue Jul 23 17:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,1289,order_status_delivery
1291,cust_1356,True,Sun May 26 10:00:00 +0000 2024,@BrandHelp love the product but the whole ordering experience was a mess,1292,,general_complaint_other
1292,BrandHelp,False,Sun May 26 10:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",1293,1291,general_complaint_other
1293,cust_1356,True,Sun May 26 10:25:00 +0000 2024,"DMd you, order # is 665482",1294,1292,general_complaint_other
1294,BrandHelp,False,Sun May 26 10:40:00 +0000 2024,"We're really sorry to hear this and have shared your feedback with the team, we'd love another chance to make it right. ^TL",,1293,general_complaint_other
1295,cust_1357,True,Mon Jan 29 14:00:00 +0000 2024,"@BrandHelp i was charged twice for order #877407, please fix this asap",1296,,billing_charge_dispute
1296,BrandHelp,False,Mon Jan 29 14:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,1297,1295,billing_charge_dispute
1297,cust_1357,True,Mon Jan 29 14:25:00 +0000 2024,"DMd you, order # is 877407",1298,1296,billing_charge_dispute
1298,BrandHelp,False,Mon Jan 29 14:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $47.24, you should see it in 3-5 business days. ^TL",,1297,billing_charge_dispute
1299,cust_1357,True,Mon Jan 29 16:00:00 +0000 2024,"@BrandHelp still no response after 5 days, I want a manager to call me NOW about 877407 😤",,,billing_charge_dispute
1300,cust_1358,True,Thu Jul 18 19:00:00 +0000 2024,"@BrandHelp requested a refund on 315397 days ago and nothing, this is ridiculous",1301,,refund_return
1301,BrandHelp,False,Thu Jul 18 19:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,1302,1300,refund_return
1302,cust_1358,True,Thu Jul 18 19:25:00 +0000 2024,"DMd you, order # is 315397",1303,1301,refund_return
1303,BrandHelp,False,Thu Jul 18 19:40:00 +0000 2024,"We've processed your refund of $87.46 back to your original payment method, please allow 3-5 business days. ^TL",,1302,refund_return
1304,cust_1359,True,Mon Jul 08 09:00:00 +0000 2024,@BrandHelp love the product but the whole ordering experience was a mess,1305,,general_complaint_other
1305,BrandHelp,False,Mon Jul 08 09:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^AR",1306,1304,general_complaint_other
1306,cust_1359,True,Mon Jul 08 09:25:00 +0000 2024,"DMd you, order # is 516760",1307,1305,general_complaint_other
1307,BrandHelp,False,Mon Jul 08 09:40:00 +0000 2024,"We're really sorry to hear this and have shared your feedback with the team, we'd love another chance to make it right. ^AR",,1306,general_complaint_other
1308,cust_1360,True,Sun Feb 25 05:00:00 +0000 2024,"@BrandHelp i returned item 244775 2 weeks ago still no refund, whats going on",1309,,refund_return
1309,BrandHelp,False,Sun Feb 25 05:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",1310,1308,refund_return
1310,cust_1360,True,Sun Feb 25 05:25:00 +0000 2024,"DMd you, order # is 244775",1311,1309,refund_return
1311,BrandHelp,False,Sun Feb 25 05:40:00 +0000 2024,"We've processed your refund of $115.43 back to your original payment method, please allow 3-5 business days. ^TL",,1310,refund_return
1312,cust_1361,True,Mon Feb 19 14:00:00 +0000 2024,"@BrandHelp i was charged twice for order #817817, please fix this asap 😤",1313,,billing_charge_dispute
1313,BrandHelp,False,Mon Feb 19 14:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,1314,1312,billing_charge_dispute
1314,cust_1361,True,Mon Feb 19 14:25:00 +0000 2024,"DMd you, order # is 817817",1315,1313,billing_charge_dispute
1315,BrandHelp,False,Mon Feb 19 14:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $26.08, you should see it in 3-5 business days. ^TL",,1314,billing_charge_dispute
1316,cust_1362,True,Sun Apr 07 18:00:00 +0000 2024,how do i return order #738613 to BrandHelp? never used the product,1317,,refund_return
1317,BrandHelp,False,Sun Apr 07 18:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,1318,1316,refund_return
1318,cust_1362,True,Sun Apr 07 18:25:00 +0000 2024,"DMd you, order # is 738613",1319,1317,refund_return
1319,BrandHelp,False,Sun Apr 07 18:40:00 +0000 2024,"We've processed your refund of $114.22 back to your original payment method, please allow 3-5 business days. ^JS",,1318,refund_return
1320,cust_1363,True,Mon Aug 26 09:00:00 +0000 2024,"@BrandHelp product 311505 stopped working after 2 days, really disappointed",1321,,product_defect_damaged
1321,BrandHelp,False,Mon Aug 26 09:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^KM",1322,1320,product_defect_damaged
1322,cust_1363,True,Mon Aug 26 09:25:00 +0000 2024,"DMd you, order # is 311505",1323,1321,product_defect_damaged
1323,BrandHelp,False,Mon Aug 26 09:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^KM,,1322,product_defect_damaged
1324,cust_1364,True,Fri Jul 19 01:00:00 +0000 2024,"@BrandHelp billed me the wrong amount for #265092, can someone check this",1325,,billing_charge_dispute
1325,BrandHelp,False,Fri Jul 19 01:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^JS",1326,1324,billing_charge_dispute
1326,cust_1364,True,Fri Jul 19 01:25:00 +0000 2024,"DMd you, order # is 265092",1327,1325,billing_charge_dispute
1327,BrandHelp,False,Fri Jul 19 01:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $109.90, you should see it in 3-5 business days. ^JS",,1326,billing_charge_dispute
1328,cust_1364,True,Fri Jul 19 03:00:00 +0000 2024,"@BrandHelp this is fraud, someone used my card without permission for order #265092, calling my bank and lawyer",,,billing_charge_dispute
1329,cust_1365,True,Mon Jul 15 05:00:00 +0000 2024,why is there a charge on my card from BrandHelp i don't recognize? order #464354?,1330,,billing_charge_dispute
1330,BrandHelp,False,Mon Jul 15 05:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,1331,1329,billing_charge_dispute
1331,cust_1365,True,Mon Jul 15 05:25:00 +0000 2024,"DMd you, order # is 464354",1332,1330,billing_charge_dispute
1332,BrandHelp,False,Mon Jul 15 05:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $67.64, you should see it in 3-5 business days. ^KM",,1331,billing_charge_dispute
1333,cust_1366,True,Mon Jul 15 05:00:00 +0000 2024,hey BrandHelp my order #408545 still hasn't shipped its been 8 days??,1334,,order_status_delivery
1334,BrandHelp,False,Mon Jul 15 05:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,1335,1333,order_status_delivery
1335,cust_1366,True,Mon Jul 15 05:25:00 +0000 2024,"DMd you, order # is 408545",1336,1334,order_status_delivery
1336,BrandHelp,False,Mon Jul 15 05:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^TL",,1335,order_status_delivery
1337,cust_1367,True,Fri Mar 29 00:00:00 +0000 2024,how do i return order #456160 to BrandHelp? never used the product,1338,,refund_return
1338,BrandHelp,False,Fri Mar 29 00:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^KM",1339,1337,refund_return
1339,cust_1367,True,Fri Mar 29 00:25:00 +0000 2024,"DMd you, order # is 456160",1340,1338,refund_return
1340,BrandHelp,False,Fri Mar 29 00:40:00 +0000 2024,"We've processed your refund of $101.89 back to your original payment method, please allow 3-5 business days. ^KM",,1339,refund_return
1341,cust_1368,True,Thu Feb 01 17:00:00 +0000 2024,"@BrandHelp refund for #470248 never came through, checked my bank twice",1342,,refund_return
1342,BrandHelp,False,Thu Feb 01 17:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",1343,1341,refund_return
1343,cust_1368,True,Thu Feb 01 17:25:00 +0000 2024,"DMd you, order # is 470248",1344,1342,refund_return
1344,BrandHelp,False,Thu Feb 01 17:40:00 +0000 2024,"We've processed your refund of $24.70 back to your original payment method, please allow 3-5 business days. ^AR",,1343,refund_return
1345,cust_1369,True,Tue Mar 05 21:00:00 +0000 2024,"@BrandHelp product 470711 stopped working after 2 days, really disappointed",1346,,product_defect_damaged
1346,BrandHelp,False,Tue Mar 05 21:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,1347,1345,product_defect_damaged
1347,cust_1369,True,Tue Mar 05 21:25:00 +0000 2024,"DMd you, order # is 470711",1348,1346,product_defect_damaged
1348,BrandHelp,False,Tue Mar 05 21:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^KM,,1347,product_defect_damaged
1349,cust_1370,True,Sat Feb 10 22:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #340341, wrong size",1350,,refund_return
1350,BrandHelp,False,Sat Feb 10 22:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,,1349,refund_return
1351,cust_1371,True,Mon Jul 15 02:00:00 +0000 2024,@BrandHelp 2FA code never arrives so i can't access my account,1352,,account_login_access
1352,BrandHelp,False,Mon Jul 15 02:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",,1351,account_login_access
1353,cust_1372,True,Wed Jun 12 06:00:00 +0000 2024,@BrandHelp 2FA code never arrives so i can't access my account ??,1354,,account_login_access
1354,BrandHelp,False,Wed Jun 12 06:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^JS",,1353,account_login_access
1355,cust_1373,True,Fri Aug 23 06:00:00 +0000 2024,how do i return order #819678 to BrandHelp? never used the product,1356,,refund_return
1356,BrandHelp,False,Fri Aug 23 06:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,1357,1355,refund_return
1357,cust_1373,True,Fri Aug 23 06:25:00 +0000 2024,"DMd you, order # is 819678",1358,1356,refund_return
1358,BrandHelp,False,Fri Aug 23 06:40:00 +0000 2024,"We've processed your refund of $63.74 back to your original payment method, please allow 3-5 business days. ^KM",,1357,refund_return
1359,cust_1374,True,Sat Apr 27 02:00:00 +0000 2024,"@BrandHelp refund for #372315 never came through, checked my bank twice",1360,,refund_return
1360,BrandHelp,False,Sat Apr 27 02:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,1361,1359,refund_return
1361,cust_1374,True,Sat Apr 27 02:25:00 +0000 2024,"DMd you, order # is 372315",1362,1360,refund_return
1362,BrandHelp,False,Sat Apr 27 02:40:00 +0000 2024,"We've processed your refund of $69.26 back to your original payment method, please allow 3-5 business days. ^TL",,1361,refund_return
1363,cust_1375,True,Thu Aug 22 03:00:00 +0000 2024,"@BrandHelp locked out of my account for no reason, need this fixed today",1364,,account_login_access
1364,BrandHelp,False,Thu Aug 22 03:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",1365,1363,account_login_access
1365,cust_1375,True,Thu Aug 22 03:25:00 +0000 2024,"DMd you, order # is 482812",1366,1364,account_login_access
1366,BrandHelp,False,Thu Aug 22 03:40:00 +0000 2024,"We've manually reset your account access, please try logging in again and let us know if it persists. ^JS",,1365,account_login_access
1367,cust_1376,True,Fri Mar 01 06:00:00 +0000 2024,why is there a charge on my card from BrandHelp i don't recognize? order #997904? 😤,1368,,billing_charge_dispute
1368,BrandHelp,False,Fri Mar 01 06:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^KM",1369,1367,billing_charge_dispute
1369,cust_1376,True,Fri Mar 01 06:25:00 +0000 2024,"DMd you, order # is 997904",1370,1368,billing_charge_dispute
1370,BrandHelp,False,Fri Mar 01 06:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $95.66, you should see it in 3-5 business days. ^KM",,1369,billing_charge_dispute
1371,cust_1377,True,Fri Aug 23 16:00:00 +0000 2024,"@BrandHelp requested a refund on 610258 days ago and nothing, this is ridiculous",1372,,refund_return
1372,BrandHelp,False,Fri Aug 23 16:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,1373,1371,refund_return
1373,cust_1377,True,Fri Aug 23 16:25:00 +0000 2024,"DMd you, order # is 610258",1374,1372,refund_return
1374,BrandHelp,False,Fri Aug 23 16:40:00 +0000 2024,"We've processed your refund of $119.32 back to your original payment method, please allow 3-5 business days. ^KM",,1373,refund_return
1375,cust_1378,True,Thu Mar 28 23:00:00 +0000 2024,"@BrandHelp billed me the wrong amount for #571706, can someone check this",1376,,billing_charge_dispute
1376,BrandHelp,False,Thu Mar 28 23:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,1377,1375,billing_charge_dispute
1377,cust_1378,True,Thu Mar 28 23:25:00 +0000 2024,"DMd you, order # is 571706",1378,1376,billing_charge_dispute
1378,BrandHelp,False,Thu Mar 28 23:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $30.44, you should see it in 3-5 business days. ^TL",,1377,billing_charge_dispute
1379,cust_1379,True,Sun Jun 23 05:00:00 +0000 2024,"honestly @BrandHelp your support has gone downhill, waited an hour for nothing",1380,,general_complaint_other
1380,BrandHelp,False,Sun Jun 23 05:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",1381,1379,general_complaint_other
1381,cust_1379,True,Sun Jun 23 05:25:00 +0000 2024,"DMd you, order # is 308622",1382,1380,general_complaint_other
1382,BrandHelp,False,Sun Jun 23 05:40:00 +0000 2024,"We're really sorry to hear this and have shared your feedback with the team, we'd love another chance to make it right. ^TL",,1381,general_complaint_other
1383,cust_1380,True,Thu Jan 25 08:00:00 +0000 2024,"@BrandHelp product 251884 stopped working after 2 days, really disappointed",1384,,product_defect_damaged
1384,BrandHelp,False,Thu Jan 25 08:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",1385,1383,product_defect_damaged
1385,cust_1380,True,Thu Jan 25 08:25:00 +0000 2024,"DMd you, order # is 251884",1386,1384,product_defect_damaged
1386,BrandHelp,False,Thu Jan 25 08:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^AR,,1385,product_defect_damaged
1387,cust_1381,True,Fri May 03 23:00:00 +0000 2024,how do i return order #380465 to BrandHelp? never used the product,1388,,refund_return
1388,BrandHelp,False,Fri May 03 23:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,1389,1387,refund_return
1389,cust_1381,True,Fri May 03 23:25:00 +0000 2024,"DMd you, order # is 380465",1390,1388,refund_return
1390,BrandHelp,False,Fri May 03 23:40:00 +0000 2024,"We've processed your refund of $67.21 back to your original payment method, please allow 3-5 business days. ^TL",,1389,refund_return
1391,cust_1382,True,Wed May 15 12:00:00 +0000 2024,yo @BrandHelp order 863124 was supposed to arrive yesterday still nothing 🙄,1392,,order_status_delivery
1392,BrandHelp,False,Wed May 15 12:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,1393,1391,order_status_delivery
1393,cust_1382,True,Wed May 15 12:25:00 +0000 2024,"DMd you, order # is 863124",1394,1392,order_status_delivery
1394,BrandHelp,False,Wed May 15 12:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,1393,order_status_delivery
1395,cust_1382,True,Wed May 15 14:00:00 +0000 2024,"@BrandHelp I'm going to report this to the BBB, your product from order 863124 literally caused an injury",,,order_status_delivery
1396,cust_1383,True,Tue Feb 13 03:00:00 +0000 2024,yo @BrandHelp order 786641 was supposed to arrive yesterday still nothing,1397,,order_status_delivery
1397,BrandHelp,False,Tue Feb 13 03:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^KM",1398,1396,order_status_delivery
1398,cust_1383,True,Tue Feb 13 03:25:00 +0000 2024,"DMd you, order # is 786641",1399,1397,order_status_delivery
1399,BrandHelp,False,Tue Feb 13 03:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^KM",,1398,order_status_delivery
1400,cust_1384,True,Fri May 31 20:00:00 +0000 2024,"@BrandHelp app update broke everything, cant even see my order history now",1401,,app_website_technical
1401,BrandHelp,False,Fri May 31 20:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^KM",1402,1400,app_website_technical
1402,cust_1384,True,Fri May 31 20:25:00 +0000 2024,"DMd you, order # is 440998",1403,1401,app_website_technical
1403,BrandHelp,False,Fri May 31 20:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^KM",,1402,app_website_technical
1404,cust_1385,True,Wed Jan 31 13:00:00 +0000 2024,"@BrandHelp locked out of my account for no reason, need this fixed today",1405,,account_login_access
1405,BrandHelp,False,Wed Jan 31 13:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^AR,1406,1404,account_login_access
1406,cust_1385,True,Wed Jan 31 13:25:00 +0000 2024,"DMd you, order # is 691380",1407,1405,account_login_access
1407,BrandHelp,False,Wed Jan 31 13:40:00 +0000 2024,"We've manually reset your account access, please try logging in again and let us know if it persists. ^AR",,1406,account_login_access
1408,cust_1386,True,Sun Jun 16 21:00:00 +0000 2024,yo @BrandHelp order 648736 was supposed to arrive yesterday still nothing,1409,,order_status_delivery
1409,BrandHelp,False,Sun Jun 16 21:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,,1408,order_status_delivery
1410,cust_1387,True,Wed May 29 04:00:00 +0000 2024,"hey @BrandHelp app won't let me sign in, tried resetting twice",1411,,account_login_access
1411,BrandHelp,False,Wed May 29 04:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^KM",1412,1410,account_login_access
1412,cust_1387,True,Wed May 29 04:25:00 +0000 2024,"DMd you, order # is 936726",1413,1411,account_login_access
1413,BrandHelp,False,Wed May 29 04:40:00 +0000 2024,"We've manually reset your account access, please try logging in again and let us know if it persists. ^KM",,1412,account_login_access
1414,cust_1388,True,Sun Jul 28 07:00:00 +0000 2024,@BrandHelp app keeps crashing every time i open the checkout page,1415,,app_website_technical
1415,BrandHelp,False,Sun Jul 28 07:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",,1414,app_website_technical
1416,cust_1389,True,Mon Aug 05 09:00:00 +0000 2024,@BrandHelp 2FA code never arrives so i can't access my account 😤,1417,,account_login_access
1417,BrandHelp,False,Mon Aug 05 09:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,1418,1416,account_login_access
1418,cust_1389,True,Mon Aug 05 09:25:00 +0000 2024,"DMd you, order # is 948097",1419,1417,account_login_access
1419,BrandHelp,False,Mon Aug 05 09:40:00 +0000 2024,"We've manually reset your account access, please try logging in again and let us know if it persists. ^TL",,1418,account_login_access
1420,cust_1390,True,Sat Apr 06 07:00:00 +0000 2024,hey BrandHelp my order #120337 still hasn't shipped its been 5 days??,1421,,order_status_delivery
1421,BrandHelp,False,Sat Apr 06 07:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,1422,1420,order_status_delivery
1422,cust_1390,True,Sat Apr 06 07:25:00 +0000 2024,"DMd you, order # is 120337",1423,1421,order_status_delivery
1423,BrandHelp,False,Sat Apr 06 07:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^TL",,1422,order_status_delivery
1424,cust_1391,True,Mon May 06 18:00:00 +0000 2024,yo @BrandHelp order 617555 was supposed to arrive yesterday still nothing,1425,,order_status_delivery
1425,BrandHelp,False,Mon May 06 18:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",1426,1424,order_status_delivery
1426,cust_1391,True,Mon May 06 18:25:00 +0000 2024,"DMd you, order # is 617555",1427,1425,order_status_delivery
1427,BrandHelp,False,Mon May 06 18:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,1426,order_status_delivery
1428,cust_1392,True,Fri May 10 05:00:00 +0000 2024,@BrandHelp love the product but the whole ordering experience was a mess !!,1429,,general_complaint_other
1429,BrandHelp,False,Fri May 10 05:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^JS",,1428,general_complaint_other
1430,cust_1393,True,Fri Feb 02 01:00:00 +0000 2024,"hey @BrandHelp app won't let me sign in, tried resetting twice",1431,,account_login_access
1431,BrandHelp,False,Fri Feb 02 01:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,1432,1430,account_login_access
1432,cust_1393,True,Fri Feb 02 01:25:00 +0000 2024,"DMd you, order # is 503489",1433,1431,account_login_access
1433,BrandHelp,False,Fri Feb 02 01:40:00 +0000 2024,"We've manually reset your account access, please try logging in again and let us know if it persists. ^KM",,1432,account_login_access
1434,cust_1394,True,Mon Aug 05 22:00:00 +0000 2024,"@BrandHelp i returned item 438756 2 weeks ago still no refund, whats going on ??",1435,,refund_return
1435,BrandHelp,False,Mon Aug 05 22:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^AR,1436,1434,refund_return
1436,cust_1394,True,Mon Aug 05 22:25:00 +0000 2024,"DMd you, order # is 438756",1437,1435,refund_return
1437,BrandHelp,False,Mon Aug 05 22:40:00 +0000 2024,"We've processed your refund of $21.85 back to your original payment method, please allow 3-5 business days. ^AR",,1436,refund_return
1438,cust_1395,True,Wed May 15 02:00:00 +0000 2024,yo @BrandHelp order 763653 was supposed to arrive yesterday still nothing,1439,,order_status_delivery
1439,BrandHelp,False,Wed May 15 02:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",,1438,order_status_delivery
